User,CaseStatus,DokumentType,Parent,Creator,Action,Access
ROL,LEDIG,ROL_QUESTIONS,NONE,KABAL_MEDUNDERSKRIVER,RENAME,NOT_ASSIGNED
ROL,LEDIG,ROL_QUESTIONS,NONE,KABAL_MEDUNDERSKRIVER,WRITE,NOT_ASSIGNED
ROL,LEDIG,ROL_QUESTIONS,NONE,KABAL_ROL,CHANGE_TYPE,NOT_SUPPORTED_ROL_QUESTIONS
ROL,LEDIG,ROL_QUESTIONS,NONE,KABAL_ROL,FINISH,NOT_ASSIGNED
ROL,LEDIG,ROL_QUESTIONS,NONE,KABAL_ROL,REMOVE,NOT_ASSIGNED
ROL,LEDIG,ROL_QUESTIONS,NONE,KABAL_ROL,RENAME,NOT_ASSIGNED
ROL,LEDIG,ROL_QUESTIONS,NONE,KABAL_ROL,WRITE,NOT_ASSIGNED
ROL,LEDIG,ROL_QUESTIONS,NONE,KABAL_SAKSBEHANDLING,CHANGE_TYPE,NOT_SUPPORTED_ROL_QUESTIONS
ROL,LEDIG,ROL_QUESTIONS,NONE,KABAL_SAKSBEHANDLING,FINISH,NOT_ASSIGNED
ROL,LEDIG,ROL_QUESTIONS,NONE,KABAL_SAKSBEHANDLING,REMOVE,NOT_ASSIGNED
ROL,LEDIG,ROL_QUESTIONS,NONE,KABAL_SAKSBEHANDLING,RENAME,NOT_ASSIGNED
ROL,LEDIG,ROL_QUESTIONS,NONE,KABAL_SAKSBEHANDLING,WRITE,NOT_ASSIGNED
ROL,LEDIG,ROL_QUESTIONS,NONE,NONE,CHANGE_TYPE,NOT_SUPPORTED_ROL_QUESTIONS
ROL,LEDIG,ROL_QUESTIONS,NONE,NONE,CREATE,NOT_ASSIGNED
ROL,LEDIG,ROL_QUESTIONS,NONE,NONE,FINISH,NOT_ASSIGNED
ROL,LEDIG,ROL_QUESTIONS,NONE,NONE,REMOVE,NOT_ASSIGNED
ROL,LEDIG,ROL_QUESTIONS,NONE,NONE,RENAME,NOT_ASSIGNED
ROL,LEDIG,ROL_QUESTIONS,NONE,NONE,WRITE,NOT_ASSIGNED
ROL,LEDIG,SMART_DOCUMENT,NONE,KABAL_MEDUNDERSKRIVER,CHANGE_TYPE,NOT_ASSIGNED
ROL,LEDIG,SMART_DOCUMENT,NONE,KABAL_MEDUNDERSKRIVER,FINISH,NOT_ASSIGNED
ROL,LEDIG,SMART_DOCUMENT,NONE,KABAL_MEDUNDERSKRIVER,REMOVE,NOT_ASSIGNED
ROL,LEDIG,SMART_DOCUMENT,NONE,KABAL_MEDUNDERSKRIVER,RENAME,NOT_ASSIGNED
ROL,LEDIG,SMART_DOCUMENT,NONE,KABAL_MEDUNDERSKRIVER,WRITE,NOT_ASSIGNED
ROL,LEDIG,SMART_DOCUMENT,NONE,KABAL_ROL,CHANGE_TYPE,NOT_ASSIGNED
ROL,LEDIG,SMART_DOCUMENT,NONE,KABAL_ROL,FINISH,NOT_ASSIGNED
ROL,LEDIG,SMART_DOCUMENT,NONE,KABAL_ROL,REMOVE,NOT_ASSIGNED
ROL,LEDIG,SMART_DOCUMENT,NONE,KABAL_ROL,RENAME,NOT_ASSIGNED
ROL,LEDIG,SMART_DOCUMENT,NONE,KABAL_ROL,WRITE,NOT_ASSIGNED
ROL,LEDIG,SMART_DOCUMENT,NONE,KABAL_SAKSBEHANDLING,CHANGE_TYPE,NOT_ASSIGNED
ROL,LEDIG,SMART_DOCUMENT,NONE,KABAL_SAKSBEHANDLING,FINISH,NOT_ASSIGNED
ROL,LEDIG,SMART_DOCUMENT,NONE,KABAL_SAKSBEHANDLING,REMOVE,NOT_ASSIGNED
ROL,LEDIG,SMART_DOCUMENT,NONE,KABAL_SAKSBEHANDLING,RENAME,NOT_ASSIGNED
ROL,LEDIG,SMART_DOCUMENT,NONE,KABAL_SAKSBEHANDLING,WRITE,NOT_ASSIGNED
ROL,LEDIG,SMART_DOCUMENT,NONE,NONE,CHANGE_TYPE,NOT_ASSIGNED
ROL,LEDIG,SMART_DOCUMENT,NONE,NONE,CREATE,NOT_ASSIGNED
ROL,LEDIG,SMART_DOCUMENT,NONE,NONE,FINISH,NOT_ASSIGNED
ROL,LEDIG,SMART_DOCUMENT,NONE,NONE,REMOVE,NOT_ASSIGNED
ROL,LEDIG,SMART_DOCUMENT,NONE,NONE,RENAME,NOT_ASSIGNED
ROL,LEDIG,SMART_DOCUMENT,NONE,NONE,WRITE,NOT_ASSIGNED
ROL,LEDIG,UPLOADED,NONE,KABAL_MEDUNDERSKRIVER,CHANGE_TYPE,ROL_USER
ROL,LEDIG,UPLOADED,NONE,KABAL_MEDUNDERSKRIVER,FINISH,ROL_USER
ROL,LEDIG,UPLOADED,NONE,KABAL_MEDUNDERSKRIVER,REMOVE,ROL_USER
ROL,LEDIG,UPLOADED,NONE,KABAL_MEDUNDERSKRIVER,RENAME,ROL_USER
ROL,LEDIG,UPLOADED,NONE,KABAL_MEDUNDERSKRIVER,WRITE,NOT_SUPPORTED_UPLOADED
ROL,LEDIG,UPLOADED,NONE,KABAL_ROL,CHANGE_TYPE,ROL_USER
ROL,LEDIG,UPLOADED,NONE,KABAL_ROL,FINISH,ROL_USER
ROL,LEDIG,UPLOADED,NONE,KABAL_ROL,REMOVE,ROL_USER
ROL,LEDIG,UPLOADED,NONE,KABAL_ROL,RENAME,ROL_USER
ROL,LEDIG,UPLOADED,NONE,KABAL_ROL,WRITE,NOT_SUPPORTED_UPLOADED
ROL,LEDIG,UPLOADED,NONE,KABAL_SAKSBEHANDLING,CHANGE_TYPE,ROL_USER
ROL,LEDIG,UPLOADED,NONE,KABAL_SAKSBEHANDLING,FINISH,ROL_USER
ROL,LEDIG,UPLOADED,NONE,KABAL_SAKSBEHANDLING,REMOVE,ROL_USER
ROL,LEDIG,UPLOADED,NONE,KABAL_SAKSBEHANDLING,RENAME,ROL_USER
ROL,LEDIG,UPLOADED,NONE,KABAL_SAKSBEHANDLING,WRITE,NOT_SUPPORTED_UPLOADED
ROL,LEDIG,UPLOADED,NONE,NONE,CHANGE_TYPE,ROL_USER
ROL,LEDIG,UPLOADED,NONE,NONE,CREATE,ROL_USER
ROL,LEDIG,UPLOADED,NONE,NONE,FINISH,ROL_USER
ROL,LEDIG,UPLOADED,NONE,NONE,REMOVE,ROL_USER
ROL,LEDIG,UPLOADED,NONE,NONE,RENAME,ROL_USER
ROL,LEDIG,UPLOADED,NONE,NONE,WRITE,NOT_SUPPORTED_UPLOADED
ROL,LEDIG,UPLOADED,UPLOADED,KABAL_MEDUNDERSKRIVER,CHANGE_TYPE,NOT_SUPPORTED_ATTACHMENT
ROL,LEDIG,UPLOADED,UPLOADED,KABAL_MEDUNDERSKRIVER,FINISH,NOT_SUPPORTED_ATTACHMENT
ROL,LEDIG,UPLOADED,UPLOADED,KABAL_MEDUNDERSKRIVER,REMOVE,ROL_USER
ROL,LEDIG,UPLOADED,UPLOADED,KABAL_MEDUNDERSKRIVER,RENAME,ROL_USER
ROL,LEDIG,UPLOADED,UPLOADED,KABAL_MEDUNDERSKRIVER,WRITE,NOT_SUPPORTED_UPLOADED
ROL,LEDIG,UPLOADED,UPLOADED,KABAL_ROL,CHANGE_TYPE,NOT_SUPPORTED_ATTACHMENT
ROL,LEDIG,UPLOADED,UPLOADED,KABAL_ROL,FINISH,NOT_SUPPORTED_ATTACHMENT
ROL,LEDIG,UPLOADED,UPLOADED,KABAL_ROL,REMOVE,ROL_USER
ROL,LEDIG,UPLOADED,UPLOADED,KABAL_ROL,RENAME,ROL_USER
ROL,LEDIG,UPLOADED,UPLOADED,KABAL_ROL,WRITE,NOT_SUPPORTED_UPLOADED
ROL,LEDIG,UPLOADED,UPLOADED,KABAL_SAKSBEHANDLING,CHANGE_TYPE,NOT_SUPPORTED_ATTACHMENT
ROL,LEDIG,UPLOADED,UPLOADED,KABAL_SAKSBEHANDLING,FINISH,NOT_SUPPORTED_ATTACHMENT
ROL,LEDIG,UPLOADED,UPLOADED,KABAL_SAKSBEHANDLING,REMOVE,ROL_USER
ROL,LEDIG,UPLOADED,UPLOADED,KABAL_SAKSBEHANDLING,RENAME,ROL_USER
ROL,LEDIG,UPLOADED,UPLOADED,KABAL_SAKSBEHANDLING,WRITE,NOT_SUPPORTED_UPLOADED
ROL,LEDIG,UPLOADED,UPLOADED,NONE,CHANGE_TYPE,NOT_SUPPORTED_ATTACHMENT
ROL,LEDIG,UPLOADED,UPLOADED,NONE,CREATE,ROL_USER
ROL,LEDIG,UPLOADED,UPLOADED,NONE,FINISH,NOT_SUPPORTED_ATTACHMENT
ROL,LEDIG,UPLOADED,UPLOADED,NONE,REMOVE,ROL_USER
ROL,LEDIG,UPLOADED,UPLOADED,NONE,RENAME,ROL_USER
ROL,LEDIG,UPLOADED,UPLOADED,NONE,WRITE,NOT_SUPPORTED_UPLOADED
ROL,RETURNED_FROM_ROL,JOURNALFOERT,ROL_QUESTIONS,KABAL_MEDUNDERSKRIVER,CHANGE_TYPE,NOT_SUPPORTED_ATTACHMENT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,ROL_QUESTIONS,KABAL_MEDUNDERSKRIVER,FINISH,NOT_SUPPORTED_ATTACHMENT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,ROL_QUESTIONS,KABAL_MEDUNDERSKRIVER,REMOVE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,JOURNALFOERT,ROL_QUESTIONS,KABAL_MEDUNDERSKRIVER,RENAME,NOT_SUPPORTED_JOURNALFOERT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,ROL_QUESTIONS,KABAL_MEDUNDERSKRIVER,WRITE,NOT_SUPPORTED_JOURNALFOERT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,ROL_QUESTIONS,KABAL_ROL,CHANGE_TYPE,NOT_SUPPORTED_ATTACHMENT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,ROL_QUESTIONS,KABAL_ROL,FINISH,NOT_SUPPORTED_ATTACHMENT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,ROL_QUESTIONS,KABAL_ROL,REMOVE,NOT_ASSIGNED_ROL
ROL,RETURNED_FROM_ROL,JOURNALFOERT,ROL_QUESTIONS,KABAL_ROL,RENAME,NOT_SUPPORTED_JOURNALFOERT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,ROL_QUESTIONS,KABAL_ROL,WRITE,NOT_SUPPORTED_JOURNALFOERT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,ROL_QUESTIONS,KABAL_SAKSBEHANDLING,CHANGE_TYPE,NOT_SUPPORTED_ATTACHMENT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,ROL_QUESTIONS,KABAL_SAKSBEHANDLING,FINISH,NOT_SUPPORTED_ATTACHMENT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,ROL_QUESTIONS,KABAL_SAKSBEHANDLING,REMOVE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,JOURNALFOERT,ROL_QUESTIONS,KABAL_SAKSBEHANDLING,RENAME,NOT_SUPPORTED_JOURNALFOERT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,ROL_QUESTIONS,KABAL_SAKSBEHANDLING,WRITE,NOT_SUPPORTED_JOURNALFOERT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,ROL_QUESTIONS,NONE,CHANGE_TYPE,NOT_SUPPORTED_ATTACHMENT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,ROL_QUESTIONS,NONE,CREATE,NOT_ASSIGNED_OR_ROL
ROL,RETURNED_FROM_ROL,JOURNALFOERT,ROL_QUESTIONS,NONE,FINISH,NOT_SUPPORTED_ATTACHMENT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,ROL_QUESTIONS,NONE,REMOVE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,JOURNALFOERT,ROL_QUESTIONS,NONE,RENAME,NOT_SUPPORTED_JOURNALFOERT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,ROL_QUESTIONS,NONE,WRITE,NOT_SUPPORTED_JOURNALFOERT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,SMART_DOCUMENT,KABAL_MEDUNDERSKRIVER,CHANGE_TYPE,NOT_SUPPORTED_ATTACHMENT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,SMART_DOCUMENT,KABAL_MEDUNDERSKRIVER,FINISH,NOT_SUPPORTED_ATTACHMENT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,SMART_DOCUMENT,KABAL_MEDUNDERSKRIVER,REMOVE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,JOURNALFOERT,SMART_DOCUMENT,KABAL_MEDUNDERSKRIVER,RENAME,NOT_SUPPORTED_JOURNALFOERT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,SMART_DOCUMENT,KABAL_MEDUNDERSKRIVER,WRITE,NOT_SUPPORTED_JOURNALFOERT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,SMART_DOCUMENT,KABAL_ROL,CHANGE_TYPE,NOT_SUPPORTED_ATTACHMENT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,SMART_DOCUMENT,KABAL_ROL,FINISH,NOT_SUPPORTED_ATTACHMENT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,SMART_DOCUMENT,KABAL_ROL,REMOVE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,JOURNALFOERT,SMART_DOCUMENT,KABAL_ROL,RENAME,NOT_SUPPORTED_JOURNALFOERT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,SMART_DOCUMENT,KABAL_ROL,WRITE,NOT_SUPPORTED_JOURNALFOERT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,SMART_DOCUMENT,KABAL_SAKSBEHANDLING,CHANGE_TYPE,NOT_SUPPORTED_ATTACHMENT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,SMART_DOCUMENT,KABAL_SAKSBEHANDLING,FINISH,NOT_SUPPORTED_ATTACHMENT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,SMART_DOCUMENT,KABAL_SAKSBEHANDLING,REMOVE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,JOURNALFOERT,SMART_DOCUMENT,KABAL_SAKSBEHANDLING,RENAME,NOT_SUPPORTED_JOURNALFOERT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,SMART_DOCUMENT,KABAL_SAKSBEHANDLING,WRITE,NOT_SUPPORTED_JOURNALFOERT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,SMART_DOCUMENT,NONE,CHANGE_TYPE,NOT_SUPPORTED_ATTACHMENT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,SMART_DOCUMENT,NONE,CREATE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,JOURNALFOERT,SMART_DOCUMENT,NONE,FINISH,NOT_SUPPORTED_ATTACHMENT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,SMART_DOCUMENT,NONE,REMOVE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,JOURNALFOERT,SMART_DOCUMENT,NONE,RENAME,NOT_SUPPORTED_JOURNALFOERT
ROL,RETURNED_FROM_ROL,JOURNALFOERT,SMART_DOCUMENT,NONE,WRITE,NOT_SUPPORTED_JOURNALFOERT
ROL,RETURNED_FROM_ROL,ROL_ANSWERS,ROL_QUESTIONS,KABAL_MEDUNDERSKRIVER,CHANGE_TYPE,NOT_SUPPORTED_ROL_ANSWERS
ROL,RETURNED_FROM_ROL,ROL_ANSWERS,ROL_QUESTIONS,KABAL_MEDUNDERSKRIVER,FINISH,NOT_SUPPORTED_ROL_ANSWERS
ROL,RETURNED_FROM_ROL,ROL_ANSWERS,ROL_QUESTIONS,KABAL_MEDUNDERSKRIVER,REMOVE,NOT_ASSIGNED_ROL
ROL,RETURNED_FROM_ROL,ROL_ANSWERS,ROL_QUESTIONS,KABAL_MEDUNDERSKRIVER,RENAME,NOT_ASSIGNED_OR_ROL
ROL,RETURNED_FROM_ROL,ROL_ANSWERS,ROL_QUESTIONS,KABAL_MEDUNDERSKRIVER,WRITE,NOT_ASSIGNED_ROL
ROL,RETURNED_FROM_ROL,ROL_ANSWERS,ROL_QUESTIONS,KABAL_ROL,CHANGE_TYPE,NOT_SUPPORTED_ROL_ANSWERS
ROL,RETURNED_FROM_ROL,ROL_ANSWERS,ROL_QUESTIONS,KABAL_ROL,FINISH,NOT_SUPPORTED_ROL_ANSWERS
ROL,RETURNED_FROM_ROL,ROL_ANSWERS,ROL_QUESTIONS,KABAL_ROL,REMOVE,NOT_ASSIGNED_ROL
ROL,RETURNED_FROM_ROL,ROL_ANSWERS,ROL_QUESTIONS,KABAL_ROL,RENAME,NOT_ASSIGNED_OR_ROL
ROL,RETURNED_FROM_ROL,ROL_ANSWERS,ROL_QUESTIONS,KABAL_ROL,WRITE,NOT_ASSIGNED_ROL
ROL,RETURNED_FROM_ROL,ROL_ANSWERS,ROL_QUESTIONS,KABAL_SAKSBEHANDLING,CHANGE_TYPE,NOT_SUPPORTED_ROL_ANSWERS
ROL,RETURNED_FROM_ROL,ROL_ANSWERS,ROL_QUESTIONS,KABAL_SAKSBEHANDLING,FINISH,NOT_SUPPORTED_ROL_ANSWERS
ROL,RETURNED_FROM_ROL,ROL_ANSWERS,ROL_QUESTIONS,KABAL_SAKSBEHANDLING,REMOVE,NOT_ASSIGNED_ROL
ROL,RETURNED_FROM_ROL,ROL_ANSWERS,ROL_QUESTIONS,KABAL_SAKSBEHANDLING,RENAME,NOT_ASSIGNED_OR_ROL
ROL,RETURNED_FROM_ROL,ROL_ANSWERS,ROL_QUESTIONS,KABAL_SAKSBEHANDLING,WRITE,NOT_ASSIGNED_ROL
ROL,RETURNED_FROM_ROL,ROL_ANSWERS,ROL_QUESTIONS,NONE,CHANGE_TYPE,NOT_SUPPORTED_ROL_ANSWERS
ROL,RETURNED_FROM_ROL,ROL_ANSWERS,ROL_QUESTIONS,NONE,CREATE,NOT_ASSIGNED_ROL
ROL,RETURNED_FROM_ROL,ROL_ANSWERS,ROL_QUESTIONS,NONE,FINISH,NOT_SUPPORTED_ROL_ANSWERS
ROL,RETURNED_FROM_ROL,ROL_ANSWERS,ROL_QUESTIONS,NONE,REMOVE,NOT_ASSIGNED_ROL
ROL,RETURNED_FROM_ROL,ROL_ANSWERS,ROL_QUESTIONS,NONE,RENAME,NOT_ASSIGNED_OR_ROL
ROL,RETURNED_FROM_ROL,ROL_ANSWERS,ROL_QUESTIONS,NONE,WRITE,NOT_ASSIGNED_ROL
ROL,RETURNED_FROM_ROL,ROL_QUESTIONS,NONE,KABAL_MEDUNDERSKRIVER,CHANGE_TYPE,NOT_SUPPORTED_ROL_QUESTIONS
ROL,RETURNED_FROM_ROL,ROL_QUESTIONS,NONE,KABAL_MEDUNDERSKRIVER,FINISH,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,ROL_QUESTIONS,NONE,KABAL_MEDUNDERSKRIVER,REMOVE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,ROL_QUESTIONS,NONE,KABAL_MEDUNDERSKRIVER,RENAME,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,ROL_QUESTIONS,NONE,KABAL_MEDUNDERSKRIVER,WRITE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,ROL_QUESTIONS,NONE,KABAL_ROL,CHANGE_TYPE,NOT_SUPPORTED_ROL_QUESTIONS
ROL,RETURNED_FROM_ROL,ROL_QUESTIONS,NONE,KABAL_ROL,FINISH,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,ROL_QUESTIONS,NONE,KABAL_ROL,REMOVE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,ROL_QUESTIONS,NONE,KABAL_ROL,RENAME,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,ROL_QUESTIONS,NONE,KABAL_ROL,WRITE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,ROL_QUESTIONS,NONE,KABAL_SAKSBEHANDLING,CHANGE_TYPE,NOT_SUPPORTED_ROL_QUESTIONS
ROL,RETURNED_FROM_ROL,ROL_QUESTIONS,NONE,KABAL_SAKSBEHANDLING,FINISH,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,ROL_QUESTIONS,NONE,KABAL_SAKSBEHANDLING,REMOVE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,ROL_QUESTIONS,NONE,KABAL_SAKSBEHANDLING,RENAME,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,ROL_QUESTIONS,NONE,KABAL_SAKSBEHANDLING,WRITE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,ROL_QUESTIONS,NONE,NONE,CHANGE_TYPE,NOT_SUPPORTED_ROL_QUESTIONS
ROL,RETURNED_FROM_ROL,ROL_QUESTIONS,NONE,NONE,CREATE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,ROL_QUESTIONS,NONE,NONE,FINISH,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,ROL_QUESTIONS,NONE,NONE,REMOVE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,ROL_QUESTIONS,NONE,NONE,RENAME,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,ROL_QUESTIONS,NONE,NONE,WRITE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,SMART_DOCUMENT,NONE,KABAL_MEDUNDERSKRIVER,CHANGE_TYPE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,SMART_DOCUMENT,NONE,KABAL_MEDUNDERSKRIVER,FINISH,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,SMART_DOCUMENT,NONE,KABAL_MEDUNDERSKRIVER,REMOVE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,SMART_DOCUMENT,NONE,KABAL_MEDUNDERSKRIVER,RENAME,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,SMART_DOCUMENT,NONE,KABAL_MEDUNDERSKRIVER,WRITE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,SMART_DOCUMENT,NONE,KABAL_ROL,CHANGE_TYPE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,SMART_DOCUMENT,NONE,KABAL_ROL,FINISH,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,SMART_DOCUMENT,NONE,KABAL_ROL,REMOVE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,SMART_DOCUMENT,NONE,KABAL_ROL,RENAME,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,SMART_DOCUMENT,NONE,KABAL_ROL,WRITE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,SMART_DOCUMENT,NONE,KABAL_SAKSBEHANDLING,CHANGE_TYPE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,SMART_DOCUMENT,NONE,KABAL_SAKSBEHANDLING,FINISH,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,SMART_DOCUMENT,NONE,KABAL_SAKSBEHANDLING,REMOVE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,SMART_DOCUMENT,NONE,KABAL_SAKSBEHANDLING,RENAME,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,SMART_DOCUMENT,NONE,KABAL_SAKSBEHANDLING,WRITE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,SMART_DOCUMENT,NONE,NONE,CHANGE_TYPE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,SMART_DOCUMENT,NONE,NONE,CREATE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,SMART_DOCUMENT,NONE,NONE,FINISH,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,SMART_DOCUMENT,NONE,NONE,REMOVE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,SMART_DOCUMENT,NONE,NONE,RENAME,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,SMART_DOCUMENT,NONE,NONE,WRITE,NOT_ASSIGNED
ROL,RETURNED_FROM_ROL,UPLOADED,NONE,KABAL_MEDUNDERSKRIVER,CHANGE_TYPE,ROL_USER
ROL,RETURNED_FROM_ROL,UPLOADED,NONE,KABAL_MEDUNDERSKRIVER,FINISH,ROL_USER
ROL,RETURNED_FROM_ROL,UPLOADED,NONE,KABAL_MEDUNDERSKRIVER,REMOVE,ROL_USER
ROL,RETURNED_FROM_ROL,UPLOADED,NONE,KABAL_MEDUNDERSKRIVER,RENAME,ROL_USER
ROL,RETURNED_FROM_ROL,UPLOADED,NONE,KABAL_MEDUNDERSKRIVER,WRITE,NOT_SUPPORTED_UPLOADED
ROL,RETURNED_FROM_ROL,UPLOADED,NONE,KABAL_ROL,CHANGE_TYPE,ROL_USER
ROL,RETURNED_FROM_ROL,UPLOADED,NONE,KABAL_ROL,FINISH,ROL_USER
ROL,RETURNED_FROM_ROL,UPLOADED,NONE,KABAL_ROL,REMOVE,ROL_USER
ROL,RETURNED_FROM_ROL,UPLOADED,NONE,KABAL_ROL,RENAME,ROL_USER
ROL,RETURNED_FROM_ROL,UPLOADED,NONE,KABAL_ROL,WRITE,NOT_SUPPORTED_UPLOADED
ROL,RETURNED_FROM_ROL,UPLOADED,NONE,KABAL_SAKSBEHANDLING,CHANGE_TYPE,ROL_USER
ROL,RETURNED_FROM_ROL,UPLOADED,NONE,KABAL_SAKSBEHANDLING,FINISH,ROL_USER
ROL,RETURNED_FROM_ROL,UPLOADED,NONE,KABAL_SAKSBEHANDLING,REMOVE,ROL_USER
ROL,RETURNED_FROM_ROL,UPLOADED,NONE,KABAL_SAKSBEHANDLING,RENAME,ROL_USER
ROL,RETURNED_FROM_ROL,UPLOADED,NONE,KABAL_SAKSBEHANDLING,WRITE,NOT_SUPPORTED_UPLOADED
ROL,RETURNED_FROM_ROL,UPLOADED,NONE,NONE,CHANGE_TYPE,ROL_USER
ROL,RETURNED_FROM_ROL,UPLOADED,NONE,NONE,CREATE,ROL_USER
ROL,RETURNED_FROM_ROL,UPLOADED,NONE,NONE,FINISH,ROL_USER
ROL,RETURNED_FROM_ROL,UPLOADED,NONE,NONE,REMOVE,ROL_USER
ROL,RETURNED_FROM_ROL,UPLOADED,NONE,NONE,RENAME,ROL_USER
ROL,RETURNED_FROM_ROL,UPLOADED,NONE,NONE,WRITE,NOT_SUPPORTED_UPLOADED
ROL,RETURNED_FROM_ROL,UPLOADED,UPLOADED,KABAL_MEDUNDERSKRIVER,CHANGE_TYPE,NOT_SUPPORTED_ATTACHMENT
ROL,RETURNED_FROM_ROL,UPLOADED,UPLOADED,KABAL_MEDUNDERSKRIVER,FINISH,NOT_SUPPORTED_ATTACHMENT
ROL,RETURNED_FROM_ROL,UPLOADED,UPLOADED,KABAL_MEDUNDERSKRIVER,REMOVE,ROL_USER
ROL,RETURNED_FROM_ROL,UPLOADED,UPLOADED,KABAL_MEDUNDERSKRIVER,RENAME,ROL_USER
ROL,RETURNED_FROM_ROL,UPLOADED,UPLOADED,KABAL_MEDUNDERSKRIVER,WRITE,NOT_SUPPORTED_UPLOADED
ROL,RETURNED_FROM_ROL,UPLOADED,UPLOADED,KABAL_ROL,CHANGE_TYPE,NOT_SUPPORTED_ATTACHMENT
ROL,RETURNED_FROM_ROL,UPLOADED,UPLOADED,KABAL_ROL,FINISH,NOT_SUPPORTED_ATTACHMENT
ROL,RETURNED_FROM_ROL,UPLOADED,UPLOADED,KABAL_ROL,REMOVE,ROL_USER
ROL,RETURNED_FROM_ROL,UPLOADED,UPLOADED,KABAL_ROL,RENAME,ROL_USER
ROL,RETURNED_FROM_ROL,UPLOADED,UPLOADED,KABAL_ROL,WRITE,NOT_SUPPORTED_UPLOADED
